idx,title,issue,issue_date,expiry_date,strap,summary,body,updated_date,type,sitecode,published,author,commentboard,tid
128030,Championing diversity in McDonaldÕs,,4/10/2012 0:00,4/20/2017 0:00,/files/image/HRM/judy_harman_cover.jpg,"Speaking at the International WomenÕs Day 2012 breakfast talk at MDIS, Judy Harman, Managing Director of McDonaldÕs Singapore shares with us the different actions the organisation has taken to develop its women employees","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvLqKgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvLqKgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/9/2012 0:00,780,HRM,1,,0,780
128176,Engaging employees through BYOD,,4/17/2012 0:00,4/20/2017 0:00,/files/image/HRM/matthew_hardman_cover.jpg,"Bring-your-own-device (BYOD) describes the recent trend of employees bringing personal devices to the workplace. Matthew Hardman, Senior Product Manager Ð ASEAN and India, VMware, shares how this can facilitate employee engagement and improve work efficiency","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvOvLwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvOvLwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/13/2012 0:00,780,HRM,1,,0,780
128282,Filling engagement gaps,,4/24/2012 0:00,4/24/2017 0:00,/files/image/HRM/david_too_cover.jpg,"Despite a host of resources spent on employee engagement programmes today, workers in Singapore are still a rather disengaged lot. Achieve GroupÕs senior director for HR consulting, David Too, tells us whatÕs missing in the engagement matrix today","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvSOPAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvSOPAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/19/2012 0:00,780,HRM,1,,0,780
128464,Innovative talent management in Vestas,,5/8/2012 0:00,5/8/2017 0:00,/files/image/HRM/noel_lenehan_cover.jpg,"Noel Lenehan, Vice President, People & Culture, Vestas Asia Pacific Wind Technology, sheds light on some innovative measures the organisation is  undertaking to attract talent into the competitive energy industry","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvT_PgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvT_PgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",4/26/2012 0:00,780,HRM,1,,0,780
128932,Managing talent using Maslow,,5/15/2012 0:00,5/20/2017 0:00,/files/image/HRM/chip_conley_cover.jpg,"Chip Conley, Founder and CEO of Joie de Vivre Hospitality and author of books such as PEAK, discusses how he uses MaslowÕs teachings to achieve peak performance at his hotel chain","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggveAeQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggveAeQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/14/2012 0:00,780,HRM,1,,0,780
129106,Protect your employees,,5/22/2012 0:00,5/22/2017 0:00,/files/image/HRM/corrina_lim_cover.jpg,"Corinna Lim, Executive Director, AWARE, says organisations should lay down policies and procedures to protect employees from sexual harassment at the workplace","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvfeUwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvfeUwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/21/2012 0:00,780,HRM,1,,0,780
129357,Leading from within,,5/29/2012 0:00,5/29/2017 0:00,/files/image/HRM/cipd_cover.jpg,"Next generation HR will be led from the inside, say HR experts Sarah Miles, Managing Director, Asia, CIPD and Byron Rienstra, Managing Director, HR, Standard Chartered","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvjTfwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvjTfwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",5/29/2012 0:00,780,HRM,1,,0,780
129591,Monsanto drives performance,,6/5/2012 0:00,6/5/2017 0:00,/files/image/HRM/Aparna_kumar_cover.jpg,"Aparna Kumar, Regional HR Lead, PANSEA, Monsanto, says the organisationÕs performance driven culture is led top-down by its leaders","<p>
	<iframe allowfullscreen="""" frameborder=""1"" height=""280"" src=""http://blip.tv/play/h7dggvmKMQA.html?p=1"" width=""320""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvmKMQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/1/2012 0:00,780,HRM,1,,0,780
129876,Innovation in HR,,6/12/2012 0:00,6/12/2017 0:00,/files/image/HRM/john_oracle_cover.jpg,"John Hansen, Senior Director for Outbound Product Management and Strategy, APAC,  Oracle Corporation says that it is critical for HR to keep up with the latest developments to stay innovative","<p>
	<embed allowfullscreen=""true"" allowscriptaccess=""always"" height=""250"" src=""http://blip.tv/play/h7dggvqcRgA?p=1"" type=""application/x-shockwave-flash"" width=""300"" wmode=""transparent""></embed></p>",6/11/2012 0:00,780,HRM,1,,0,780
140924,Cultural onboarding,,6/19/2012 0:00,6/19/2017 0:00,/files/image/HRM/Maria_lee_cover.jpg,"Onboarding employees also involves getting them accustomed to the corporate culture of the organisation. Maria Lee, Head of HR Ð SEA, CITIC Bank International, shares her thoughts on cultural onboarding","<p>
	<embed allowfullscreen=""true"" allowscriptaccess=""always"" height=""250"" src=""http://blip.tv/play/h7dggvr8UgA?p=1"" type=""application/x-shockwave-flash"" width=""300"" wmode=""transparent""></embed></p>",6/18/2012 0:00,780,HRM,1,,0,780
141136,Ogilvy & Mather grooms creative talent,,6/26/2012 0:00,6/26/2017 0:00,/files/image/HRM/sue_o2_cover.jpg,"Sue Olivier, Regional Director, Talent & Development, Ogilvy & Mather, says the organisation has many avenues to train and develop its creative talent","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvvbUAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvvbUAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/25/2012 0:00,780,HRM,1,,0,780
141279,Global compensation strategy with Maersk Line,,7/3/2012 0:00,7/3/2017 0:00,/files/image/HRM/martino_cover.jpg,"Martino Ottimofiore, Regional Compensation and Benefits Manager, Maersk Line, shares with us on how companies can align their global compensation model with corporate strategy","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggvybSgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggvybSgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",6/29/2012 0:00,780,HRM,1,,0,780
141486,Mentors key to onboarding programmes,,7/10/2012 0:00,7/20/2017 0:00,/files/image/HRM/Colin_ng_cover.jpg,"Colin Ng, Manager of Organisation Capability & Development Ð Regional HR, Fujitsu, tells us why mentoring should be a big part of any onboarding process","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggv2UKwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggv2UKwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/9/2012 0:00,780,HRM,1,,0,780
141665,Building blocks of teams Ð People,,7/17/2012 0:00,7/17/2017 0:00,/files/image/HRM/stephen_jenner_cover.jpg,"Stephen Jenner, Director Ð Professional Development Centre, British Council talks to HRM about the raw material of teams; itÕs people, and how their skills and preferences can be best utilised for successful teamwork","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggv_dSAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggv_dSAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/16/2012 0:00,780,HRM,1,,0,780
141815,HRÕs role: Risk implications of using social media,,7/24/2012 0:00,7/24/2017 0:00,/files/image/HRM/marie_petit_cover.jpg,"Marie Petit, HR Manager, Asia Ð Solidiance, shares with us on some of the potential risks of using social media in the workplace and how HR can handle them","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggv3sRQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggv3sRQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/20/2012 0:00,780,HRM,1,,0,780
141992,Work life continuity at KPMG,,7/31/2012 0:00,7/31/2017 0:00,/files/image/HRM/stephen_tjoa_cover.jpg,"Stephen Tjoa, Partner, HR, KPMG explains why work-life integration is critical for talent attraction and retention","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggv%2BmKgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggv+mKgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",7/30/2012 0:00,780,HRM,1,,0,780
142239,Strengthening diversity at Olam,,8/7/2012 0:00,8/7/2017 0:00,/files/image/HRM/Joydeep_Bose_cover.jpg,"Joydeep Bose, President and Global Head of HR, Olam International shares why cultural integration matters in the workplace","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dggv_cYgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dggv_cYgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/6/2012 0:00,780,HRM,1,,0,780
142465,Leading the Diageo way,,8/14/2012 0:00,8/14/2017 0:00,/files/image/HRM/Geraldine_Fraser_cover.jpg,"Geraldine Fraser, Regional HR Director, Diageo Asia Pacific, says that the organisationÕs leaders are groomed to understand their purpose and possibilities within the business","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4DYJwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4DYJwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/13/2012 0:00,780,HRM,1,,0,780
142603,Obtaining talent through social media,,8/21/2012 0:00,8/21/2017 0:00,/files/image/HRM/Aadil%20bandukwala_cover.jpg,"Aadil Bandukwala, Talent Acquisition Social Media Advisor, Dell, talks about how social media can be used to build a talent pipeline","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4D_cQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4D_cQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/16/2012 0:00,780,HRM,1,,0,780
142606,Measuring on-boarding success,,8/28/2012 0:00,8/28/2017 0:00,/files/image/HRM/phillippe_bonnet2_cover.jpg,"HR should not only be designing on-boarding programmes but also measuring their success. Philippe Bonnet, VP & Global Head of Learning & Education, Essilor, tells us more","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4GAMQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4GAMQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",8/16/2012 0:00,780,HRM,1,,0,780
143404,Making sense of rewards today,,9/11/2012 0:00,9/20/2017 0:00,/files/image/HRM/NUS_image_cover2.jpg,"Choo Siow Leng, Director Ð HR, National University of Singapore, tells us how the university has kept up with changing times by revamping its rewards policies","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4LMDwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4LMDwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/4/2012 0:00,780,HRM,1,,0,780
143411,Employment laws cross borders,,9/4/2012 0:00,9/20/2017 0:00,/files/image/HRM/Celia_Yuen_cover.jpg,"Celia Yuen, Practice Leader, Employee Relations Ð Asia, Freehills, explains that organisations should seek specialist legal advice in order to keep updated on cross-border employment laws","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""280"" src=""http://blip.tv/play/h_kXg4DzHgA.html?p=1"" width=""320""></iframe><embed src=""http://a.blip.tv/api.swf#h_kXg4DzHgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/4/2012 0:00,780,HRM,1,,0,780
143500,Stepan Asia overcomes talent challenges,,9/18/2012 0:00,9/20/2017 0:00,/files/image/HRM/Brent_Tignor_cover.jpg,"Brent Tignor, Regional HR Manager Asia-Pacific, Territory Manager, Australia & New Zealand, Stepan Asia, says the organisation uses various avenues such as through social media to attract niche talent in the chemicals industry","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4HFNAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4HFNAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/6/2012 0:00,780,HRM,1,,0,780
143991,Legal challenges for global talent mobility,,10/9/2012 0:00,10/9/2017 0:00,/files/image/HRM/Mark_Buchanan_cover.jpg,"Mark Buchanan, Partner, Fragomen talks about the latest business immigration trends and challenges that impact HR","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4KtEgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4KtEgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/24/2012 0:00,780,HRM,1,,0,780
144024,Performance coaching for managers,,9/25/2012 0:00,9/20/2017 0:00,/files/image/HRM/andrew_bryant_cover.jpg,Asia Leadership expert Andrew Bryant shares how performance  coaching can empower  managers and help them realise their maximum potential,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4TdAQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4TdAQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/25/2012 0:00,780,HRM,1,,0,780
144181,Leadership in the Middle East,,10/2/2012 0:00,10/20/2017 0:00,/files/image/HRM/mariam_alfoudery_cover.jpg,"Mariam Al-Foudery, Senior VP, Marketing, Communications and Corporate Social Responsibility, Agility Logistics shares some insights that reverse misconceptions about leadership in the Middle East","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4WnQwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4WnQwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/1/2012 0:00,780,HRM,1,,0,780
144589,Leadership coaching,,10/16/2012 0:00,10/16/2017 0:00,/files/image/HRM/douglas_riddle_cover.jpg,Douglas Riddle from the Center for Creative Leadership shares how effective coaching help enhance leadership capabilities and build a talent pipeline,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4bMWQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4bMWQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/15/2012 0:00,780,HRM,1,,0,780
144723,Humanising financial services in Asia,,10/23/2012 0:00,10/23/2017 0:00,/files/image/HRM/maybank_nora_cover.jpg,"Nora Abdul Manaf, Senior Executive VP & Head of Group Human Capital, Maybank, shares how the Bank has transformed its business through its people","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4b9DQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4b9DQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/19/2012 0:00,780,HRM,1,,0,780
144933,Core HR challenges for HR in 2013,,10/30/2012 0:00,10/30/2017 0:00,/files/image/HRM/ee_boon_cover.jpg,Seah-Khoo Ee Boon from Resorts World Sentosa provides an overview of the main workforce issues that will be on the minds of HR in 2013 as well strategies on how to overcome them,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4e6CQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4e6CQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/29/2012 0:00,780,HRM,1,,0,780
145104,Cultivating leaders at Sony Electronics,,11/6/2012 0:00,11/6/2017 0:00,/files/image/Hew%20Evans_cover.jpg,"Hew Evans, Head of Regional HR, AMEA, Sony Electronics explains how innovative training methods and hands-on management can help with leadership development","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4iGVwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4iGVwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/2/2012 0:00,780,HRM,1,,0,780
145345,Asian-style leadership,,11/13/2012 0:00,11/13/2017 0:00,/files/image/HRM/tom_pedersen_cover.jpg,Tom Pedersen from DBS Bank shares his views on the unique challenges faced by Asian leaders in global organisations,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4jFCwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4jFCwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/9/2012 0:00,780,HRM,1,,0,780
146547,Reality TV-inspired corporate training at MBS,,11/20/2012 0:00,11/20/2017 0:00,/files/image/HRM/mbs_cover.jpg,"Chan Yit Foon, Senior VP, HR, Marina Bay Sands (MBS) tell us more about an innovative in-house reality TV programme that her organisation uses for staff training","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4m%2BAQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4m+AQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/19/2012 0:00,780,HRM,1,,0,780
146614,Advantages of internal recruitment,,11/27/2012 0:00,11/27/2017 0:00,/files/image/HRM/philippa_penfold_cover.jpg,"Philippa Penfold, Regional Head of Policy and Governance, RBS Group, shares how recruiting within the organisation can help alleviate talent management challenges","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4nScgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4nScgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/21/2012 0:00,780,HRM,1,,0,780
146751,Leading a diverse workforce,,12/4/2012 0:00,12/4/2017 0:00,/files/image/HRM/eugene%20lam_cover.jpg,Eugene Lam from Applied Materials shares on some of the key leadership skills necessary for managing a global and diverse workforce,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4n4bQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4n4bQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/26/2012 0:00,780,HRM,1,,0,780
147119,Social media and Gen Y,,12/11/2012 0:00,12/11/2112 0:00,/files/image/HRM/Michael_Blanding_cover_.jpg,Michael Blanding from the Intercontinental Hotels Group shares  how HR can utilise social media to recruit and engage Gen Y,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4rXQQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4rXQQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",12/6/2012 0:00,780,HRM,1,,0,780
147455,Rewarding generations,,12/17/2012 0:00,12/31/2019 0:00,/files/image/HRM/paul_simons_cover.jpg,"Paul Simons, Head Ð Product Delivery, Performance, Rewards & Benefits, Standard Chartered Bank, shares how the bank tailors its benefits strategy according to the differing needs of its workforce","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4uyTwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4uyTwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",12/17/2012 0:00,780,HRM,1,,0,780
147607,Boosting leadership with executive education,,12/24/2012 0:00,12/24/2112 0:00,/files/image/HRM/pierre_tapie_cover.jpg,"Pierre Tapie, Dean and President of ESSEC Business School talks about the executive education and leadership landscape in the region","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4vNagA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4vNagA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",12/20/2012 0:00,780,HRM,1,,0,780
147608,How talent management affects business,,12/30/2012 0:00,12/30/2112 0:00,/files/image/HRM/shalini_bhateja_cover.jpg,Shalini Bhateja from Schneider Electric shares her thoughts on the global and regional trends in talent management and how they impact  business,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4vNdgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4vNdgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",12/20/2012 0:00,780,HRM,1,,0,780
147640,Building the brand at Google,,1/7/2013 0:00,1/7/2113 0:00,/files/image/HRM/prasad_cover.jpg,"D N Prasad, Director, People Technology and Operations-APAC, Google Asia Pacific tells us more about his organisationÕs three-prong approach to employer branding","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4vXcQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4vXcQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",12/21/2012 0:00,780,HRM,1,,0,780
147874,Developing employees at DBS,,1/14/2013 0:00,1/15/2018 0:00,/files/image/HRM/pat_choo_cover.jpg,"Pat Choo, Vice President, DBS Academy, DBS Bank shares how good L&D programmes can help with employee engagement and retention","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4ztIwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4ztIwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",1/14/2013 0:00,780,HRM,1,,0,780
148046,Employer branding at Courts Singapore,,1/21/2013 0:00,1/21/2018 0:00,/files/image/HRM/debbie_soh_cover.jpg,"Debbie Soh, Talent Manager, Courts Singapore explains how a strong employer brand helps her organisation attract the right talent in a competitive marketplace","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg42iPAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg42iPAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",1/21/2013 0:00,780,HRM,1,,0,780
148224,Capability management and HR,,1/28/2013 0:00,1/31/2018 0:00,/files/image/HRM/thomas_guegner_cover.jpg,"Thomas Fuegner, Director, HR Ð APAC, Black & Veatch shares his views on the link between capability management and strategic HR business partnering","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg43BfQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg43BfQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",1/25/2013 0:00,780,HRM,1,,0,780
148394,Spotting employees who are out to deceive you,,2/4/2013 0:00,2/4/2019 0:00,/files/image/matt_fleming_cover.jpg,"Matthew Fleming, Partner, KordaMentha-Forensic Services tells us how to identify deceptive employees and shares tips on assessing the integrity of job seekers","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg43zVwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg43zVwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",2/1/2013 0:00,780,HRM,1,,0,780
148757,Line managersÕ role in performance management,,2/18/2013 0:00,12/31/2018 0:00,/files/image/HRM/low_khim_wah_cover.jpg,HiltiÕs Low Khim Wah explains why line managers play a key role in the performance management process,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg47lfgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg47lfgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",2/18/2013 0:00,780,HRM,1,,0,780
172976,Developing leaders at Mastercard,,2/25/2013 0:00,3/31/2018 0:00,/files/image/HRM/mike_mccarthy_cover.jpg,"Mike McCarthy, Group Head Human Resources, Asia Pacific, Middle East and Africa at MasterCard shares on some of the challenges faced in developing, retaining and engaging future leaders","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2BQWwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+QWwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",2/25/2013 0:00,780,HRM,1,,0,780
173163,HRM Awards 2013 Video highlights,,3/4/2013 0:00,3/31/2018 0:00,/files/image/HRM/hrmawards_2013_cover.jpg,"A record breaking  800 plus HR and business leaders flocked to the industryÕs most anticipated night of the year to celebrate and reward great HR at the 10th Annual HRM Awards at The Ritz Carlton. With the HRM Awards celebrating its 10th anniversary, the event was the biggest and most spectacular one yet","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B1ZgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+1ZgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>
<p>
	<iframe allowtransparency=""true"" frameborder=""0"" scrolling=""no"" src=""http://www.facebook.com/plugins/like.php?href=http://http://www.hrmasia.com/tv/hrm-awards-2013-video-highlights/173163/1/g&amp;layout=button_count&amp;show_faces=false&amp;width=90&amp;action=like&amp;colorscheme=light&amp;height=21"" style=""border:none; overflow:hidden; width:90px; height:21px; vertical-align:middle;""></iframe></p>",3/4/2013 0:00,780,HRM,1,,0,780
173210,Hays Award for Employer of Choice,,3/4/2013 0:00,3/30/2017 0:00,/files/image/HRM/google_hays_cover_play.jpg,Winner: Google Asia Pacific,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B3IAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+3IAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173211,Robert Walters Award for Best HR Leader,,3/4/2013 0:00,12/31/2018 0:00,/files/image/HRM/hrleader_dnprasad_cover_play.jpg,"Winner: D N Prasad, Director and Head, People Technology & Operations, Google Asia Pacific","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B7DgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+7DgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
173212,STJobs Award for Best Employer Branding,,3/4/2013 0:00,3/4/2113 0:00,/files/image/HRM/employerbranding_google2013_cover_play.jpg,Winner: Google Asia Pacific,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg4%2B7GQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg4+7GQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",3/5/2013 0:00,780,HRM,1,,0,780
